Time [s],Value,Parity Error,Framing Error
10.862659708333334,' ',,
10.862746416666667,' ',,
10.862833083333333,8,,
10.862919750000000,.,,
10.863006458333333,1,,
10.863093125000001,1,,
10.863179791666667,1,,
10.863266500000000,6,,
10.863353166666666,2,,
10.863439833333333,6,,
10.863526541666667,],,
10.863613208333334,' ',,
10.863699875000000,s,,
10.863786583333333,y,,
10.863873249999999,s,,
10.863959916666667,t,,
10.864046625000000,e,,
10.864133291666667,m,,
10.864219958333333,d,,
10.864306666666666,[,,
10.864393333333334,1,,
10.864480000000000,],,
10.864566708333333,:,,
10.864653375000000,' ',,
10.864740041666666,S,,
10.864826750000001,t,,
10.864913416666667,a,,
10.865000083333333,r,,
10.865086791666666,t,,
10.865173458333333,i,,
10.865260125000001,n,,
10.865346833333334,g,,
10.865433500000000,' ',,
10.865520166666666,u,,
10.865606874999999,d,,
10.865693541666667,e,,
10.865780208333334,v,,
10.865866916666667,' ',,
10.865953583333333,K,,
10.866040249999999,e,,
10.866126958333334,r,,
10.866213625000000,n,,
10.866300291666667,e,,
10.866387000000000,l,,
10.866473666666666,' ',,
10.866560375000001,S,,
10.866647041666667,o,,
10.866733708333333,c,,
10.866820416666666,k,,
10.866907083333333,e,,
10.866993750000001,t,,
10.867080458333334,.,,
10.867167125000000,\r,,
10.867253791666666,\n,,
10.870372958333334,[,,
10.870459666666667,' ',,
10.870546333333333,' ',,
10.870633000000000,' ',,
10.870719708333333,' ',,
10.870806375000001,8,,
10.870893041666667,.,,
10.870979750000000,1,,
10.871066416666666,1,,
10.871153083333333,9,,
10.871239791666667,5,,
10.871326458333334,6,,
10.871413166666667,8,,
10.871499833333333,],,
10.871586499999999,' ',,
10.871673208333334,s,,
10.871759875000000,y,,
10.871846541666667,s,,
10.871933250000000,t,,
10.872019916666666,e,,
10.872106583333334,m,,
10.872193291666667,d,,
10.872279958333333,[,,
10.872366625000000,1,,
10.872453333333333,],,
10.872540000000001,:,,
10.872626666666667,' ',,
10.872713375000000,L,,
10.872800041666666,i,,
10.872886708333333,s,,
10.872973416666667,t,,
10.873060083333334,e,,
10.873146750000000,n,,
10.873233458333333,i,,
10.873320124999999,n,,
10.873406791666667,g,,
10.873493500000000,' ',,
10.873580166666667,o,,
10.873666833333333,n,,
10.873753541666666,' ',,
10.873840208333334,u,,
10.873926875000000,d,,
10.874013583333333,e,,
10.874100250000000,v,,
10.874186916666666,' ',,
10.874273625000001,K,,
10.874360291666667,e,,
10.874446958333333,r,,
10.874533666666666,n,,
10.874620333333333,e,,
10.874707000000001,l,,
10.874793708333334,' ',,
10.874880375000000,S,,
10.874967041666666,o,,
10.875053749999999,c,,
10.875140416666667,k,,
10.875227083333334,e,,
10.875313791666667,t,,
10.875400458333333,.,,
10.875487124999999,\r,,
10.875573833333334,\n,,
10.877061083333333,[,,
10.877147750000001,' ',,
10.877234416666667,' ',,
10.877321125000000,' ',,
10.877407791666666,' ',,
10.877494458333333,8,,
10.877581166666667,.,,
10.877667833333334,1,,
10.877754500000000,2,,
10.877841208333333,6,,
10.877927874999999,2,,
10.878014541666667,6,,
10.878101250000000,6,,
10.878187916666667,],,
10.878274583333333,' ',,
10.878361291666666,s,,
10.878447958333334,y,,
10.878534625000000,s,,
10.878621333333333,t,,
10.878708000000000,e,,
10.878794666666666,m,,
10.878881375000001,d,,
10.878968041666667,[,,
10.879054708333333,1,,
10.879141416666666,],,
10.879228083333333,:,,
10.879314750000001,' ',,
10.879401458333334,S,,
10.879488125000000,t,,
10.879574791666666,a,,
10.879661499999999,r,,
10.879748166666667,t,,
10.879834833333334,i,,
10.879921541666667,n,,
10.880008208333333,g,,
10.880094874999999,' ',,
10.880181583333334,u,,
10.880268250000000,d,,
10.880354916666667,e,,
10.880441625000000,v,,
10.880528291666666,' ',,
10.880614958333334,C,,
10.880701666666667,o,,
10.880788333333333,n,,
10.880875000000000,t,,
10.880961708333333,r,,
10.881048375000001,o,,
10.881135041666667,l,,
10.881221750000000,' ',,
10.881308416666666,S,,
10.881395124999999,o,,
10.881481791666667,c,,
10.881568458333334,k,,
10.881655166666667,e,,
10.881741833333333,t,,
10.881828499999999,.,,
10.881915208333334,\r,,
10.882001875000000,\n,,
10.885153375000000,[,,
10.885240083333333,' ',,
10.885326750000001,' ',,
10.885413416666667,' ',,
10.885500125000000,' ',,
10.885586791666666,8,,
10.885673458333333,.,,
10.885760166666667,1,,
10.885846833333334,3,,
10.885933500000000,4,,
10.886020208333333,3,,
10.886106874999999,4,,
10.886193541666668,3,,
10.886280250000000,],,
10.886366916666667,' ',,
10.886453583333333,s,,
10.886540291666666,y,,
10.886626958333334,s,,
10.886713625000001,t,,
10.886800333333333,e,,
10.886887000000000,m,,
10.886973666666666,d,,
10.887060375000001,[,,
10.887147041666667,1,,
10.887233708333333,],,
10.887320416666666,:,,
10.887407083333333,' ',,
10.887493750000001,L,,
10.887580458333334,i,,
10.887667125000000,s,,
10.887753791666666,t,,
10.887840499999999,e,,
10.887927166666667,n,,
10.888013833333334,i,,
10.888100541666667,n,,
10.888187208333333,g,,
10.888273874999999,' ',,
10.888360583333334,o,,
10.888447250000000,n,,
10.888533916666667,' ',,
10.888620625000000,u,,
10.888707291666666,d,,
10.888793958333334,e,,
10.888880666666667,v,,
10.888967333333333,' ',,
10.889054000000000,C,,
10.889140708333333,o,,
10.889227375000001,n,,
10.889314041666667,t,,
10.889400750000000,r,,
10.889487416666666,o,,
10.889574083333333,l,,
10.889660791666667,' ',,
10.889747458333334,S,,
10.889834125000000,o,,
10.889920833333333,c,,
10.890007499999999,k,,
10.890094166666668,e,,
10.890180875000000,t,,
10.890267541666667,.,,
10.890354208333333,\r,,
10.890440916666666,\n,,
10.891920833333334,[,,
10.892007500000000,' ',,
10.892094166666666,' ',,
10.892180874999999,' ',,
10.892267541666667,' ',,
10.892354208333334,8,,
10.892440916666667,.,,
10.892527583333333,1,,
10.892614249999999,4,,
10.892700958333334,1,,
10.892787625000000,1,,
10.892874291666667,2,,
10.892961000000000,8,,
10.893047666666666,],,
10.893134333333334,' ',,
10.893221041666667,s,,
10.893307708333333,y,,
10.893394375000000,s,,
10.893481083333333,t,,
10.893567750000001,e,,
10.893654416666667,m,,
10.893741125000000,d,,
10.893827791666666,[,,
10.893914458333333,1,,
10.894001166666667,],,
10.894087833333334,:,,
10.894174500000000,' ',,
10.894261208333333,S,,
10.894347874999999,t,,
10.894434541666667,a,,
10.894521250000000,r,,
10.894607916666667,t,,
10.894694583333333,i,,
10.894781291666666,n,,
10.894867958333334,g,,
10.894954666666667,' ',,
10.895041333333333,J,,
10.895128000000000,o,,
10.895214708333333,u,,
10.895301375000001,r,,
10.895388041666667,n,,
10.895474750000000,a,,
10.895561416666666,l,,
10.895648083333333,' ',,
10.895734791666667,S,,
10.895821458333334,o,,
10.895908125000000,c,,
10.895994833333333,k,,
10.896081499999999,e,,
10.896168166666667,t,,
10.896254875000000,.,,
10.896341541666667,\r,,
10.896428208333333,\n,,
10.899612749999999,[,,
10.899699416666667,' ',,
10.899786083333334,' ',,
10.899872791666667,' ',,
10.899959458333333,' ',,
10.900046124999999,8,,
10.900132833333334,.,,
10.900219500000000,1,,
10.900306166666667,4,,
10.900392875000000,8,,
10.900479541666666,8,,
10.900566208333334,0,,
10.900652916666667,0,,
10.900739583333333,],,
10.900826250000000,' ',,
10.900912958333333,s,,
10.900999625000001,y,,
10.901086291666667,s,,
10.901173000000000,t,,
10.901259666666666,e,,
10.901346333333333,m,,
10.901433041666667,d,,
10.901519708333334,[,,
10.901606375000000,1,,
10.901693083333333,],,
10.901779749999999,:,,
10.901866458333334,' ',,
10.901953125000000,L,,
10.902039791666667,i,,
10.902126500000000,s,,
10.902213166666666,t,,
10.902299833333334,e,,
10.902386541666667,n,,
10.902473208333333,i,,
10.902559875000000,n,,
10.902646583333333,g,,
10.902733250000001,' ',,
10.902819916666667,o,,
10.902906625000000,n,,
10.902993291666666,' ',,
10.903079958333333,J,,
10.903166666666667,o,,
10.903253333333334,u,,
10.903340000000000,r,,
10.903426708333333,n,,
10.903513374999999,a,,
10.903600041666667,l,,
10.903686750000000,' ',,
10.903773416666667,S,,
10.903860083333333,o,,
10.903946791666666,c,,
10.904033458333334,k,,
10.904120125000000,e,,
10.904206833333333,t,,
10.904293500000000,.,,
10.904380166666666,\r,,
10.904466875000001,\n,,
10.906021791666667,[,,
10.906108458333334,' ',,
10.906195125000000,' ',,
10.906281833333333,' ',,
10.906368499999999,' ',,
10.906455166666667,8,,
10.906541875000000,.,,
10.906628541666667,1,,
10.906715208333333,5,,
10.906801916666666,5,,
10.906888583333334,2,,
10.906975250000000,3,,
10.907061958333333,8,,
10.907148625000000,],,
10.907235291666666,' ',,
10.907322000000001,s,,
10.907408666666667,y,,
10.907495333333333,s,,
10.907582041666666,t,,
10.907668708333333,e,,
10.907755416666667,m,,
10.907842083333334,d,,
10.907928750000000,[,,
10.908015458333333,1,,
10.908102124999999,],,
10.908188791666667,:,,
10.908275500000000,' ',,
10.908362166666667,S,,
10.908448833333333,t,,
10.908535541666666,a,,
10.908622208333334,r,,
10.908708875000000,t,,
10.908795583333333,i,,
10.908882250000000,n,,
10.908968916666666,g,,
10.909055625000001,' ',,
10.909142291666667,S,,
10.909228958333333,y,,
10.909315666666666,s,,
10.909402333333333,t,,
10.909489000000001,e,,
10.909575708333334,m,,
10.909662375000000,' ',,
10.909749041666666,S,,
10.909835749999999,l,,
10.909922416666667,i,,
10.910009083333334,c,,
10.910095791666667,e,,
10.910182458333333,.,,
10.910269124999999,\r,,
10.910355833333334,\n,,
10.913973416666666,[,,
10.914060083333334,' ',,
10.914146750000000,' ',,
10.914233458333333,' ',,
10.914320125000000,' ',,
10.914406791666666,8,,
10.914493500000001,.,,
10.914580166666667,1,,
10.914666833333333,6,,
10.914753541666666,3,,
10.914840208333333,1,,
10.914926916666667,9,,
10.915013583333334,2,,
10.915100250000000,],,
10.915186958333333,' ',,
10.915273624999999,s,,
10.915360291666667,y,,
10.915447000000000,s,,
10.915533666666667,t,,
10.915620333333333,e,,
10.915707041666666,m,,
10.915793708333334,d,,
10.915880375000000,[,,
10.915967083333333,1,,
10.916053750000000,],,
10.916140416666666,:,,
10.916227125000001,' ',,
10.916313791666667,C,,
10.916400458333333,r,,
10.916487166666666,e,,
10.916573833333333,a,,
10.916660500000001,t,,
10.916747208333334,e,,
10.916833875000000,d,,
10.916920541666666,' ',,
10.917007249999999,s,,
10.917093916666667,l,,
10.917180583333334,i,,
10.917267291666667,c,,
10.917353958333333,e,,
10.917440624999999,' ',,
10.917527333333334,S,,
10.917614000000000,y,,
10.917700666666667,s,,
10.917787375000000,t,,
10.917874041666666,e,,
10.917960708333334,m,,
10.918047416666667,' ',,
10.918134083333333,S,,
10.918220750000000,l,,
10.918307458333333,i,,
10.918394125000001,c,,
10.918480791666667,e,,
10.918567500000000,.,,
10.918654166666666,\r,,
10.918740833333333,\n,,
10.920248750000001,[,,
10.920335458333334,' ',,
10.920422125000000,' ',,
10.920508791666666,' ',,
10.920595499999999,' ',,
10.920682166666667,8,,
10.920768833333334,.,,
10.920855541666667,1,,
10.920942208333333,6,,
10.921028874999999,9,,
10.921115583333334,4,,
10.921202250000000,8,,
10.921288916666667,5,,
10.921375625000000,],,
10.921462291666666,' ',,
10.921548958333334,s,,
10.921635666666667,y,,
10.921722333333333,s,,
10.921809000000000,t,,
10.921895708333333,e,,
10.921982375000001,m,,
10.922069041666667,d,,
10.922155750000000,[,,
10.922242416666666,1,,
10.922329083333333,],,
10.922415791666667,:,,
10.922502458333334,' ',,
10.922589125000000,S,,
10.922675833333333,t,,
10.922762499999999,a,,
10.922849166666667,r,,
10.922935875000000,t,,
10.923022541666667,e,,
10.923109208333333,d,,
10.923195916666666,' ',,
10.923282583333334,F,,
10.923369291666667,i,,
10.923455958333333,l,,
10.923542625000000,e,,
10.923629333333333,' ',,
10.923716000000001,S,,
10.923802666666667,y,,
10.923889375000000,s,,
10.923976041666666,t,,
10.924062708333333,e,,
10.924149416666667,m,,
10.924236083333334,' ',,
10.924322750000000,C,,
10.924409458333333,h,,
10.924496124999999,e,,
10.924582791666667,c,,
10.924669500000000,k,,
10.924756166666667,' ',,
10.924842833333333,o,,
10.924929541666666,n,,
10.925016208333334,' ',,
10.925102875000000,R,,
10.925189583333333,o,,
10.925276250000000,o,,
10.925362916666666,t,,
10.925449625000001,' ',,
10.925536291666667,D,,
10.925622958333333,e,,
10.925709666666666,v,,
10.925796333333333,i,,
10.925883000000001,c,,
10.925969708333334,e,,
10.926056375000000,.,,
10.926143041666666,\r,,
10.926229749999999,\n,,
10.927598625000000,[,,
10.927685291666666,' ',,
10.927771999999999,' ',,
10.927858666666667,' ',,
10.927945333333334,' ',,
10.928032041666667,8,,
10.928118708333333,.,,
10.928205374999999,1,,
10.928292083333334,7,,
10.928378750000000,6,,
10.928465416666667,8,,
10.928552125000000,8,,
10.928638791666666,3,,
10.928725458333334,],,
10.928812166666667,' ',,
10.928898833333333,s,,
10.928985500000000,y,,
10.929072208333332,s,,
10.929158875000001,t,,
10.929245583333334,e,,
10.929332250000000,m,,
10.929418916666666,d,,
10.929505624999999,[,,
10.929592291666667,1,,
10.929678958333334,],,
10.929765666666666,:,,
10.929852333333333,' ',,
10.929938999999999,S,,
10.930025708333334,t,,
10.930112375000000,a,,
10.930199041666667,r,,
10.930285749999999,t,,
10.930372416666666,i,,
10.930459083333334,n,,
10.930545791666667,g,,
10.930632458333333,' ',,
10.930719125000000,s,,
10.930805833333334,y,,
10.930892500000001,s,,
10.930979166666667,t,,
10.931065875000000,e,,
10.931152541666666,m,,
10.931239208333333,-,,
10.931325916666667,g,,
10.931412583333334,e,,
10.931499250000000,t,,
10.931585958333333,t,,
10.931672624999999,y,,
10.931759291666667,.,,
10.931846000000000,s,,
10.931932666666667,l,,
10.932019333333333,i,,
10.932106041666668,c,,
10.932192708333334,e,,
10.932279375000000,.,,
10.932366083333333,\r,,
10.932452749999999,\n,,
10.935936333333334,[,,
10.936023000000000,' ',,
10.936109666666667,' ',,
10.936196375000000,' ',,
10.936283041666666,' ',,
10.936369708333334,8,,
10.936456416666667,.,,
10.936543083333333,1,,
10.936629750000000,8,,
10.936716458333333,5,,
10.936803125000001,2,,
10.936889791666667,1,,
10.936976500000000,4,,
10.937063166666666,],,
10.937149833333333,' ',,
10.937236541666667,s,,
10.937323208333334,y,,
10.937409875000000,s,,
10.937496583333333,t,,
10.937583249999999,e,,
10.937669916666668,m,,
10.937756625000000,d,,
10.937843291666667,[,,
10.937929958333333,1,,
10.938016666666666,],,
10.938103333333334,:,,
10.938190000000001,' ',,
10.938276708333333,C,,
10.938363375000000,r,,
10.938450041666666,e,,
10.938536750000001,a,,
10.938623416666667,t,,
10.938710083333334,e,,
10.938796791666666,d,,
10.938883458333333,' ',,
10.938970125000001,s,,
10.939056833333334,l,,
10.939143500000000,i,,
10.939230208333333,c,,
10.939316874999999,e,,
10.939403541666668,' ',,
10.939490250000000,s,,
10.939576916666667,y,,
10.939663583333333,s,,
10.939750291666666,t,,
10.939836958333334,e,,
10.939923625000000,m,,
10.940010333333333,-,,
10.940097000000000,g,,
10.940183666666666,e,,
10.940270375000001,t,,
10.940357041666667,t,,
10.940443708333333,y,,
10.940530416666666,.,,
10.940617083333333,s,,
10.940703750000001,l,,
10.940790458333334,i,,
10.940877125000000,c,,
10.940963791666666,e,,
10.941050499999999,.,,
10.941137166666667,\r,,
10.941223833333334,\n,,
10.942602083333334,[,,
10.942688750000000,' ',,
10.942775416666667,' ',,
10.942862125000000,' ',,
10.942948791666666,' ',,
10.943035458333334,8,,
10.943122166666667,.,,
10.943208833333333,1,,
10.943295500000000,9,,
10.943382208333333,1,,
10.943468875000001,8,,
10.943555541666667,9,,
10.943642250000000,4,,
10.943728916666666,],,
10.943815583333333,' ',,
10.943902291666667,s,,
10.943988958333334,y,,
10.944075625000000,s,,
10.944162333333333,t,,
10.944248999999999,e,,
10.944335666666667,m,,
10.944422375000000,d,,
10.944509041666667,[,,
10.944595708333333,1,,
10.944682416666666,],,
10.944769083333334,:,,
10.944855791666667,' ',,
10.944942458333333,S,,
10.945029125000000,t,,
10.945115833333332,a,,
10.945202500000001,r,,
10.945289166666667,t,,
10.945375875000000,i,,
10.945462541666666,n,,
10.945549208333333,g,,
10.945635916666667,' ',,
10.945722583333334,s,,
10.945809250000000,y,,
10.945895958333333,s,,
10.945982624999999,t,,
10.946069291666667,e,,
10.946156000000000,m,,
10.946242666666667,-,,
10.946329333333333,s,,
10.946416041666666,e,,
10.946502708333334,r,,
10.946589375000000,i,,
10.946676083333333,a,,
10.946762750000000,l,,
10.946849416666666,\,,
10.946936125000001,x,,
10.947022791666667,2,,
10.947109458333333,d,,
10.947196166666666,g,,
10.947282833333333,e,,
10.947369500000001,t,,
10.947456208333334,t,,
10.947542875000000,y,,
10.947629541666666,.,,
10.947716249999999,s,,
10.947802916666667,l,,
10.947889583333334,i,,
10.947976291666667,c,,
10.948062958333333,e,,
10.948149624999999,.,,
10.948236333333334,\r,,
10.948323000000000,\n,,
10.951777249999999,[,,
10.951863916666667,' ',,
10.951950583333334,' ',,
10.952037291666667,' ',,
10.952123958333333,' ',,
10.952210624999999,8,,
10.952297333333334,.,,
10.952384000000000,2,,
10.952470666666667,0,,
10.952557375000000,1,,
10.952644041666666,0,,
10.952730708333334,3,,
10.952817416666667,4,,
10.952904083333333,],,
10.952990750000000,' ',,
10.953077458333333,s,,
10.953164125000001,y,,
10.953250791666667,s,,
10.953337500000000,t,,
10.953424166666666,e,,
10.953510833333333,m,,
10.953597541666667,d,,
10.953684208333334,[,,
10.953770875000000,1,,
10.953857583333333,],,
10.953944249999999,:,,
10.954030916666667,' ',,
10.954117625000000,C,,
10.954204291666667,r,,
10.954290958333333,e,,
10.954377666666666,a,,
10.954464333333334,t,,
10.954551000000000,e,,
10.954637708333333,d,,
10.954724375000000,' ',,
10.954811041666666,s,,
10.954897750000001,l,,
10.954984416666667,i,,
10.955071083333333,c,,
10.955157791666666,e,,
10.955244458333333,' ',,
10.955331125000001,s,,
10.955417833333334,y,,
10.955504500000000,s,,
10.955591166666666,t,,
10.955677874999999,e,,
10.955764541666667,m,,
10.955851208333334,-,,
10.955937916666667,s,,
10.956024583333333,e,,
10.956111249999999,r,,
10.956197958333334,i,,
10.956284625000000,a,,
10.956371291666667,l,,
10.956458000000000,\,,
10.956544666666666,x,,
10.956631375000001,2,,
10.956718041666667,d,,
10.956804708333333,g,,
10.956891416666666,e,,
10.956978083333333,t,,
10.957064750000001,t,,
10.957151458333334,y,,
10.957238125000000,.,,
10.957324791666666,s,,
10.957411499999999,l,,
10.957498166666667,i,,
10.957584833333334,c,,
10.957671541666667,e,,
10.957758208333333,.,,
10.957844874999999,\r,,
10.957931583333334,\n,,
10.959412791666667,[,,
10.959499500000000,' ',,
10.959586166666666,' ',,
10.959672833333334,' ',,
10.959759541666667,' ',,
10.959846208333333,8,,
10.959932875000000,.,,
10.960019583333333,2,,
10.960106250000001,0,,
10.960192916666667,8,,
10.960279625000000,6,,
10.960366291666666,8,,
10.960452958333333,6,,
10.960539666666667,],,
10.960626333333334,' ',,
10.960713000000000,s,,
10.960799708333333,y,,
10.960886374999999,s,,
10.960973041666668,t,,
10.961059750000000,e,,
10.961146416666667,m,,
10.961233083333333,d,,
10.961319791666666,[,,
10.961406458333334,1,,
10.961493166666667,],,
10.961579833333333,:,,
10.961666500000000,' ',,
10.961753208333333,S,,
10.961839875000001,t,,
10.961926541666667,a,,
10.962013250000000,r,,
10.962099916666666,t,,
10.962186583333333,i,,
10.962273291666667,n,,
10.962359958333334,g,,
10.962446625000000,' ',,
10.962533333333333,I,,
10.962619999999999,n,,
10.962706666666667,c,,
10.962793375000000,r,,
10.962880041666667,e,,
10.962966708333333,a,,
10.963053416666666,s,,
10.963140083333334,e,,
10.963226750000000,' ',,
10.963313458333333,d,,
10.963400125000000,a,,
10.963486791666666,t,,
10.963573500000001,a,,
10.963660166666667,g,,
10.963746833333333,r,,
10.963833541666666,a,,
10.963920208333333,m,,
10.964006875000001,' ',,
10.964093583333334,q,,
10.964180250000000,u,,
10.964266916666666,e,,
10.964353624999999,u,,
10.964440291666667,e,,
10.964526958333334,' ',,
10.964613666666667,l,,
10.964700333333333,e,,
10.964786999999999,n,,
10.964873708333334,g,,
10.964960375000000,t,,
10.965047041666667,h,,
10.965133750000000,.,,
10.965220416666666,.,,
10.965307083333334,.,,
10.965393791666667,\r,,
10.965480458333333,\n,,
10.971364416666667,[,,
10.971451083333333,' ',,
10.971537791666666,' ',,
10.971624458333334,' ',,
10.971711125000001,' ',,
10.971797833333333,8,,
10.971884500000000,.,,
10.971971166666666,2,,
10.972057875000001,2,,
10.972144541666667,0,,
10.972231208333334,4,,
10.972317916666666,5,,
10.972404583333333,3,,
10.972491291666667,],,
10.972577958333334,' ',,
10.972664625000000,s,,
10.972751333333333,y,,
10.972837999999999,s,,
10.972924666666668,t,,
10.973011375000000,e,,
10.973098041666667,m,,
10.973184708333333,d,,
10.973271416666666,[,,
10.973358083333334,1,,
10.973444750000001,],,
10.973531458333333,:,,
10.973618125000000,' ',,
10.973704791666666,M,,
10.973791500000001,o,,
10.973878166666667,u,,
10.973964833333334,n,,
10.974051541666666,t,,
10.974138208333333,e,,
10.974224875000001,d,,
10.974311583333334,' ',,
10.974398250000000,H,,
10.974484916666666,u,,
10.974571624999999,g,,
10.974658291666668,e,,
10.974744958333334,' ',,
10.974831666666667,P,,
10.974918333333333,a,,
10.975004999999999,g,,
10.975091708333334,e,,
10.975178375000000,s,,
10.975265041666667,' ',,
10.975351750000000,F,,
10.975438416666666,i,,
10.975525083333334,l,,
10.975611791666667,e,,
10.975698458333333,' ',,
10.975785125000000,S,,
10.975871833333333,y,,
10.975958500000001,s,,
10.976045166666667,t,,
10.976131875000000,e,,
10.976218541666666,m,,
10.976305208333333,.,,
10.976391916666667,\r,,
10.976478583333334,\n,,
10.978143875000001,[,,
10.978230541666667,' ',,
10.978317208333333,' ',,
10.978403916666666,' ',,
10.978490583333333,' ',,
10.978577250000001,8,,
10.978663958333334,.,,
10.978750625000000,2,,
10.978837291666666,2,,
10.978923999999999,7,,
10.979010666666667,3,,
10.979097333333334,7,,
10.979184041666667,7,,
10.979270708333333,],,
10.979357374999999,' ',,
10.979444083333334,s,,
10.979530750000000,y,,
10.979617416666667,s,,
10.979704125000000,t,,
10.979790791666666,e,,
10.979877458333334,m,,
10.979964166666667,d,,
10.980050833333333,[,,
10.980137500000000,1,,
10.980224208333333,],,
10.980310875000001,:,,
10.980397541666667,' ',,
10.980484250000000,M,,
10.980570916666666,o,,
10.980657583333333,u,,
10.980744291666667,n,,
10.980830958333334,t,,
10.980917625000000,i,,
10.981004333333333,n,,
10.981090999999999,g,,
10.981177666666667,' ',,
10.981264375000000,P,,
10.981351041666667,O,,
10.981437708333333,S,,
10.981524416666666,I,,
10.981611083333334,X,,
10.981697750000000,' ',,
10.981784458333333,M,,
10.981871125000000,e,,
10.981957791666666,s,,
10.982044500000001,s,,
10.982131166666667,a,,
10.982217875000000,g,,
10.982304541666666,e,,
10.982391208333333,' ',,
10.982477916666667,Q,,
10.982564583333334,u,,
10.982651250000000,e,,
10.982737958333333,u,,
10.982824624999999,e,,
10.982911291666667,' ',,
10.982998000000000,F,,
10.983084666666667,i,,
10.983171333333333,l,,
10.983258041666666,e,,
10.983344708333334,' ',,
10.983431375000000,S,,
10.983518083333333,y,,
10.983604750000000,s,,
10.983691416666666,t,,
10.983778125000001,e,,
10.983864791666667,m,,
10.983951458333333,.,,
10.984038166666666,.,,
10.984124833333333,.,,
10.984211500000001,\r,,
10.984298208333334,\n,,
10.996815916666666,[,,
10.996902583333334,' ',,
10.996989250000000,' ',,
10.997075958333333,' ',,
10.997162625000000,' ',,
10.997249291666666,8,,
10.997336000000001,.,,
10.997422666666667,2,,
10.997509333333333,4,,
10.997596041666666,5,,
10.997682708333333,9,,
10.997769375000001,9,,
10.997856083333334,3,,
10.997942750000000,],,
10.998029416666666,' ',,
10.998116124999999,s,,
10.998202791666667,y,,
10.998289458333334,s,,
10.998376166666667,t,,
10.998462833333333,e,,
10.998549499999999,m,,
10.998636208333334,d,,
10.998722875000000,[,,
10.998809541666667,1,,
10.998896250000000,],,
10.998982916666666,:,,
10.999069583333334,' ',,
10.999156291666667,S,,
10.999242958333333,t,,
10.999329625000000,a,,
10.999416333333333,r,,
10.999503000000001,t,,
10.999589666666667,i,,
10.999676375000000,n,,
10.999763041666666,g,,
10.999849708333333,' ',,
10.999936416666667,L,,
11.000023083333334,o,,
11.000109750000000,a,,
11.000196458333333,d,,
11.000283124999999,' ',,
11.000369791666667,K,,
11.000456500000000,e,,
11.000543166666667,r,,
11.000629833333333,n,,
11.000716541666666,e,,
11.000803208333334,l,,
11.000889875000000,' ',,
11.000976583333333,M,,
11.001063250000000,o,,
11.001149958333333,d,,
11.001236625000001,u,,
11.001323291666667,l,,
11.001410000000000,e,,
11.001496666666666,s,,
11.001583333333333,.,,
11.001670041666667,.,,
11.001756708333334,.,,
11.001843375000000,\r,,
11.001930083333333,\n,,
11.012698166666667,[,,
11.012784833333333,' ',,
11.012871499999999,' ',,
11.012958208333334,' ',,
11.013044875000000,' ',,
11.013131541666667,8,,
11.013218250000000,.,,
11.013304916666666,2,,
11.013391583333334,6,,
11.013478291666667,0,,
11.013564958333333,5,,
11.013651625000000,8,,
11.013738333333333,0,,
11.013825000000001,],,
11.013911666666667,' ',,
11.013998375000000,s,,
11.014085041666666,y,,
11.014171708333333,s,,
11.014258416666667,t,,
11.014345083333334,e,,
11.014431750000000,m,,
11.014518458333333,d,,
11.014605124999999,[,,
11.014691791666667,1,,
11.014778500000000,],,
11.014865166666667,:,,
11.014951833333333,' ',,
11.015038541666666,S,,
11.015125208333334,t,,
11.015211875000000,a,,
11.015298583333333,r,,
11.015385250000000,t,,
11.015471916666666,i,,
11.015558625000001,n,,
11.015645291666667,g,,
11.015731958333333,' ',,
11.015818666666666,C,,
11.015905333333333,r,,
11.015992000000001,e,,
11.016078708333334,a,,
11.016165375000000,t,,
11.016252083333333,e,,
11.016338749999999,' ',,
11.016425416666667,l,,
11.016512125000000,i,,
11.016598791666667,s,,
11.016685458333333,t,,
11.016772166666666,' ',,
11.016858833333334,o,,
11.016945500000000,f,,
11.017032208333333,' ',,
11.017118875000000,r,,
11.017205541666666,e,,
11.017292250000001,q,,
11.017378916666667,u,,
11.017465583333333,i,,
11.017552291666666,r,,
11.017638958333333,e,,
11.017725625000001,d,,
11.017812333333334,' ',,
11.017899000000000,s,,
11.017985666666666,t,,
11.018072374999999,a,,
11.018159041666667,t,,
11.018245708333334,i,,
11.018332416666667,c,,
11.018419083333333,' ',,
11.018505749999999,d,,
11.018592458333334,e,,
11.018679125000000,v,,
11.018765791666667,i,,
11.018852499999999,c,,
11.018939166666666,e,,
11.019025833333334,' ',,
11.019112541666667,n,,
11.019199208333333,o,,
11.019285875000000,d,,
11.019372583333332,e,,
11.019459250000001,s,,
11.019545916666667,' ',,
11.019632625000000,f,,
11.019719291666666,o,,
11.019805958333333,r,,
11.019892666666667,' ',,
11.019979333333334,t,,
11.020066000000000,h,,
11.020152708333333,e,,
11.020239374999999,' ',,
11.020326041666667,c,,
11.020412750000000,u,,
11.020499416666667,r,,
11.020586083333333,r,,
11.020672791666666,e,,
11.020759458333334,n,,
11.020846125000000,t,,
11.020932833333333,' ',,
11.021019500000000,k,,
11.021106166666666,e,,
11.021192875000001,r,,
11.021279541666667,n,,
11.021366208333333,e,,
11.021452916666666,l,,
11.021539583333333,.,,
11.021626291666667,.,,
11.021712958333334,.,,
11.021799625000000,\r,,
11.021886333333333,\n,,
